{'name': 'outside', 'temp': 18.375, 'time': '20:53:23'},
{'name': 'inside', 'temp': 24.187, 'time': '20:53:23'},
{'name': 'inside_floor', 'temp': 21.0, 'time': '20:53:23'},
{'name': 'outside', 'temp': 17.562, 'time': '21:03:28'},
{'name': 'inside', 'temp': 24.062, 'time': '21:03:28'},
{'name': 'inside_floor', 'temp': 20.75, 'time': '21:03:28'},
{'name': 'outside', 'temp': 17.125, 'time': '21:13:33'},
{'name': 'inside', 'temp': 24.0, 'time': '21:13:33'},
{'name': 'inside_floor', 'temp': 20.875, 'time': '21:13:33'},
{'name': 'outside', 'temp': 17.375, 'time': '21:23:38'},
{'name': 'inside', 'temp': 24.062, 'time': '21:23:38'},
{'name': 'inside_floor', 'temp': 20.625, 'time': '21:23:38'},
{'name': 'outside', 'temp': 17.562, 'time': '21:33:44'},
{'name': 'inside', 'temp': 23.937, 'time': '21:33:44'},
{'name': 'inside_floor', 'temp': 20.5, 'time': '21:33:44'},
{'name': 'outside', 'temp': 17.5, 'time': '21:43:49'},
{'name': 'inside', 'temp': 23.375, 'time': '21:43:49'},
{'name': 'inside_floor', 'temp': 20.125, 'time': '21:43:49'},
{'name': 'outside', 'temp': 16.937, 'time': '21:53:53'},
{'name': 'inside', 'temp': 23.5, 'time': '21:53:53'},
{'name': 'inside_floor', 'temp': 19.812, 'time': '21:53:53'},
{'name': 'outside', 'temp': 16.562, 'time': '22:04:00'},
{'name': 'inside', 'temp': 23.5, 'time': '22:04:00'},
{'name': 'inside_floor', 'temp': 19.437, 'time': '22:04:00'},
{'name': 'outside', 'temp': 15.562, 'time': '22:14:05'},
{'name': 'inside', 'temp': 23.312, 'time': '22:14:05'},
{'name': 'inside_floor', 'temp': 19.187, 'time': '22:14:05'},
{'name': 'outside', 'temp': 16.0, 'time': '22:24:09'},
{'name': 'inside', 'temp': 22.812, 'time': '22:24:09'},
{'name': 'inside_floor', 'temp': 19.187, 'time': '22:24:09'},
{'name': 'outside', 'temp': 15.687, 'time': '22:34:14'},
{'name': 'inside', 'temp': 22.5, 'time': '22:34:14'},
{'name': 'inside_floor', 'temp': 19.25, 'time': '22:34:14'},
